,future,rate,open,close,open_perp,close_perp
2021-12-03T12:00:00+00:00,MKR-PERP,1.3e-05,2931.5,2928.5,2930.5,2925.0
2021-12-03T12:00:00+00:00,MKR-PERP,1.3e-05,2931.5,2928.5,2930.5,2925.0
2021-12-03T12:00:00+00:00,MKR-PERP,1.3e-05,2931.5,2928.5,2930.5,2925.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T13:00:00+00:00,MKR-PERP,-1e-06,2928.5,2943.5,2925.0,2942.0
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T14:00:00+00:00,MKR-PERP,1.1e-05,2943.5,2911.0,2942.0,2911.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T15:00:00+00:00,MKR-PERP,2.3e-05,2911.0,2884.5,2911.5,2885.5
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T16:00:00+00:00,MKR-PERP,2.4e-05,2884.5,2792.0,2885.5,2793.0
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T17:00:00+00:00,MKR-PERP,1e-05,2792.0,2811.0,2793.0,2812.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T18:00:00+00:00,MKR-PERP,1.2e-05,2811.0,2805.0,2812.5,2805.5
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T19:00:00+00:00,MKR-PERP,1e-05,2805.0,2759.0,2805.5,2761.0
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T20:00:00+00:00,MKR-PERP,1.3e-05,2759.0,2769.0,2761.0,2773.5
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T21:00:00+00:00,MKR-PERP,4e-05,2769.0,2775.0,2773.5,2773.0
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T22:00:00+00:00,MKR-PERP,1.7e-05,2775.0,2756.5,2773.5,2757.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-03T23:00:00+00:00,MKR-PERP,8e-06,2756.5,2751.0,2757.5,2753.5
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T00:00:00+00:00,MKR-PERP,1e-05,2751.0,2703.0,2753.0,2705.0
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T01:00:00+00:00,MKR-PERP,1.6e-05,2703.0,2694.5,2705.0,2694.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T02:00:00+00:00,MKR-PERP,1e-06,2694.5,2693.5,2694.5,2695.5
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T03:00:00+00:00,MKR-PERP,-5e-06,2693.5,2650.0,2695.5,2651.0
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T04:00:00+00:00,MKR-PERP,4e-06,2650.0,2615.0,2651.0,2613.5
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T05:00:00+00:00,MKR-PERP,1.8e-05,2615.0,2476.5,2613.5,2474.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T06:00:00+00:00,MKR-PERP,-1.9e-05,2476.5,2563.5,2474.5,2556.0
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T07:00:00+00:00,MKR-PERP,-1e-06,2563.5,2513.0,2556.0,2519.5
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T08:00:00+00:00,MKR-PERP,-3.2e-05,2513.0,2573.0,2519.5,2575.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T09:00:00+00:00,MKR-PERP,4e-06,2573.0,2597.0,2575.0,2597.0
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T10:00:00+00:00,MKR-PERP,-2e-06,2597.0,2644.5,2597.0,2645.5
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T11:00:00+00:00,MKR-PERP,-2e-06,2644.5,2573.5,2645.5,2569.0
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T12:00:00+00:00,MKR-PERP,-8e-06,2573.5,2471.0,2569.5,2471.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T13:00:00+00:00,MKR-PERP,1.4e-05,2471.0,2494.0,2471.5,2497.5
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T14:00:00+00:00,MKR-PERP,1.5e-05,2494.0,2553.0,2497.5,2553.0
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T15:00:00+00:00,MKR-PERP,3.4e-05,2553.0,2559.0,2553.0,2563.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T16:00:00+00:00,MKR-PERP,3.5e-05,2559.0,2461.5,2563.5,2460.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T17:00:00+00:00,MKR-PERP,1e-05,2461.5,2551.5,2460.5,2548.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T18:00:00+00:00,MKR-PERP,4e-06,2551.5,2574.0,2548.5,2577.5
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T19:00:00+00:00,MKR-PERP,1.3e-05,2574.0,2628.0,2577.5,2630.0
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T20:00:00+00:00,MKR-PERP,6e-06,2628.0,2633.0,2630.0,2634.5
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T21:00:00+00:00,MKR-PERP,8e-06,2633.0,2598.5,2634.5,2600.0
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
2021-12-04T22:00:00+00:00,MKR-PERP,-3e-06,2598.5,2604.0,2600.0,2605.5
